0.000211	5.105145	2.633995	0.067312
0.000313	3.781968	2.568495	0.06698
0.000129	3.887068	2.430307	0.067462
0.000267	3.392464	2.406381	0.067817
0.000115	4.987135	2.465301	0.06592
0.000143	2.906374	2.460371	0.069421
0.000143	5.261603	2.491255	0.065641
9.9E-05	4.233919	2.501997	0.067864
0.000171	3.595917	2.487569	0.069006
0.000118	3.228587	2.438311	0.066576

